7F71D254	2005
808EEA4B	2002
7BED9711	2002
7696A514	1974
81024560	1998
836E1E37	1988
7699C57C	1994
5C0DD793	2005
0364BAD3	1986
799DA595	2002
7669251E	1996
790E3B4F	2003
7CE25176	1999
7BDE48CF	1992
7E5F3A49	2002
7C8B3421	2001
812DDAE2	1998
81658378	1997
77DA6504	2003
816F2BDD	2005
7DDC4292	1996
77EB08E9	1995
80A67FAC	2003
76C8814C	2008
7EA81812	2004
7F84E84C	2008
7EDA03A8	1996
7EBD401E	1994
806DBDB2	2007
7E879D7D	2000
7840F0A0	2003
7ED73C61	2005
7ADC0807	2000
7FDEA5AF	2004
7E62345B	1981
7DC4A464	1996
816F1646	2002
0EFFA441	1994
7698C5AB	1992
802D3B6E	2008
7DA6A3BB	2007
7EA7B780	2000
7D41C4FB	1999
7F928F73	1983
7D2EF882	1987
7ED1C192	2004
7B30DBFD	1981
7C7BE3E0	1989
81F6949F	2005
5D39A75B	1995
7D7D5508	2003
76E9551E	2002
8110F6E7	1994
7D3A2C36	2002
7EF1A94D	2003
7F3FE67D	2010
78283051	2007
7B50FC31	2001
816E2AED	2000
7D31A96C	1993
5D04EDE9	2003
80809E8C	2005
0882DBD9	1998
7D318969	2007
7E6DEC79	2002
80D7976C	2005
06C02A4B	1976
5D48AF11	2007
7D46EA61	2010
776E2648	2010
7A2F328B	1994
811F079D	2009
7D73616B	2006
81C8C3E5	1998
811C0F9E	1999
7F27E5DC	1993
7D3CC54D	1996
774F69EE	2005
7E8C97D8	2004
7E8BB15D	1990
777F7C86	1993
5A34249F	1992
798CA516	2006
7F290A85	2004
806C8A69	1994
7D53627C	1998
80629351	2005
7F53FA0B	2005
8047A757	2005
59A0793E	2000
7697AAAD	2001
7F4FFE31	2007
5C9B8623	1996
76E4F8CB	2000
7B804626	1999
786D3619	1998
630E23A7	2003
8163E2B3	2003
7E84A28D	2003
7F54C791	2003
7C342B49	2002
808F53AD	1989
8106673E	2003
8160D140	2004
0BA86CE1	1987
772BA642	2001
7DBB0781	2007
76B43E95	2001
772DE8F3	1999
7AC51FC0	2006
7D1286E9	2003
7E56AC7B	1991
7E510702	2001
7FD0BD90	1987
783FFAE0	1987
7B2B4332	1988
80F6DC32	2002
7622DD2E	2006
7F8C9C25	1991
8037A0E3	2004
7F25FF9A	2003
764A7F47	1999
7EBE10BE	1996
7F056ED8	1973
80557CED	1988
7F9D9324	2005
68C3859B	2006
7F90CDDE	2003
5C7D24C2	2007
7EB62137	1999
80101F53	2005
75ADE6AC	1999
7E2FF58B	2005
83BE2AFB	1997
7D3672A9	1997
7980803C	2003
7BA7CD9E	1990
7FE0E9FA	2011
7F6C5C35	2005
8024A9ED	1974
7EC33689	1999
7D75A430	1995
594FAA24	1994
80E0DD4C	2004
7E568787	1978
75D82B02	1984
7B0BEE55	1996
7D5E0B16	2003
7726E92F	1989
8078BCE1	2005
7BA092E5	2006
7882CE72	1988
59BB938A	2005
7D224D17	2004
7F4F53AD	1989
5BB019E9	1997
5A33862C	2001
7D34D180	2006
76DA5F84	1988
79630C18	2003
7C4B3240	2000
7610A249	2000
7D7F5A37	2002
5F610116	1999
79EA7048	1974
7DCDADB1	1994
807AF217	2013
75A7AD1D	2000
7FB3C5B5	2006
81EBBD0C	1988
800BB7FC	2000
7D933C6B	2005
7D2509D4	1998
760C23DD	1999
7DB1D3F1	2003
7E2244D7	2008
7DBDDF3D	1997
77E78A17	2001
7F3BEA6B	2005
76DD0B4A	2007
7B2EE573	2000
7BA37E4B	2003
7F8B8885	2002
76592708	2000
78380D3C	2008
5CAB5D2A	1999
7F570770	2000
7B67FDF4	1999
78AEBE6E	2003
0B59D9C3	1992
7D1D04DD	2004
7D292854	2003
7CD7F1EF	2002
5DB3F0AB	1969
7D6BB293	2006
7B5E0085	1986
75480D07	2002
7FF6360F	1995
7E893995	2007
7D95082D	2003
79DD1E56	1997
7FD2302A	1997
58DEC42A	1985
80CCA61D	2006
7668401C	1997
5A35B29A	1998
711AFA48	1998
7983CDE6	1994
7F989853	1998
7B92BC3B	1994
7E0C63BD	2007
7EAE63CF	1990
62780301	1991
7EF081C9	2004
80109F28	2002
819936D8	2003
7E01E723	1993
7D3F3C5F	2006
810D33EE	1997
7DD35DD9	2003
80A04DF2	2008
80FEF5D2	2000
8633A65F	1990
81440060	2007
7912C6D3	2002
7D5511CE	2000
808F7FA8	1999
7B109F67	1999
7E0928F5	2001
7A843CBE	1994
76B0071E	1992
7FE868DD	2007
7EFC3A7B	2000
7E66A25E	1988
7D56A82E	2005
7F3F103A	2007
7CFC1370	2000
80F8664F	2004
7E9C0FC0	2000
5C3DEA38	2005
79CD76E7	2002
7D72C8B6	1992
7E7D1154	2010
810E3BB2	2004
80160FEB	2000
7E7A0AC6	2001
7B00A455	1986
7EFFDF87	2003
7F7ECE5B	1989
807D282E	2003
7860A3D0	2003
7FC3E762	1998
7A2DC424	1987
7F237049	2001
7A182387	2003
04CFF526	1991
811BDDF0	1992
7ECBF2DD	2005
80DD73BA	1991
7C65B517	1998
80C5FA65	1998
5C94A2BB	1994
02387247	1996
718794AC	2004
587F577A	1999
80269A77	2008
7947FF2D	2008
790395D2	1996
7CDA3F04	1992
78726FD4	1997
7632C872	1983
7604365F	2004
7F0ACB5E	2008
81C693DA	2005
7FC18ED2	1992
7E089DF1	1996
01F82D0A	1998
7D7665D5	2004
7D4719E0	1988
770F1724	2000
7FFE0CA2	2010
7E25DE23	2005
810E63A9	2007
80B7E63A	2005
7896AAC5	1997
7D711159	2009
76B7CAAF	1990
7D7E73C7	2009
7D61E9ED	2004
6EF3B5A5	1998
7FE354DF	2009
7E87EDFA	2002
5EC5183B	1985
7E1DF84E	2005
7E2D1A39	2006
7A7B596C	2013
7E9C9008	2003
6260B523	1995
788941F4	1999
7D473784	2005
7F63C633	2007
5A4C28EF	2000
7B31C6B2	2000
5FADAAF9	1998
7DF3BABF	2011
81008D6D	1991
80B47FEF	2005
7A48EF29	1996
81D83182	1995
805C0926	1998
800140A9	1990
7AEBC021	1999
7FADD29A	1983
813E8A28	1998
7F8DBD8E	1996
7FAEA3FB	2006
7EAA7B71	1998
7BDBE07E	1973
7FD2A9C1	2003
80EA64E8	1971
7E1CF5F6	1968
7FD91D93	2005
773F9768	2010
7EF7F141	1994
7B7F947F	2002
7F759EAF	2007
7E7FAD45	1995
80164381	2003
5C286004	2000
7E85B0FE	2005
77153A2D	2006
76C2D1EA	2006
7737D9FB	1992
80E94F94	1997
7E3CAAAB	2006
7C8DC9B7	1968
817424AC	1995
80C8E919	1991
016554EE	1991
776385A0	1999
7C766D2E	1984
7C9F8F2A	2002
7EED66DF	2007
80D16707	1991
7E7612FB	1998
5B79C7AF	1989
79037395	1975
07ACA3A2	1987
7FA70C28	2006
80ECB21C	1992
7DEBC499	2003
819A5B17	1998
780370C9	2005
7F2786A9	2006
7F91BD18	2002
7D0BA8FD	1997
80D3782F	1998
7FA34075	2000
7D3ACDAE	2002
5F8CABE0	2004
7B4906A8	2002
7FB43E27	2009
5F269B1D	1998
7EF98EE7	2000
7FBBB795	2003
7D572707	2003
7F9F6078	2005
7D174948	2001
765F4BAC	1971
0A088B47	1996
7CE8884A	1999
7EE77184	2003
8050DDD9	2008
7DEC3218	2001
5C36F4D8	1995
7FCED72A	2003
7E9FDB65	2000
813A365D	2009
5EA4BD24	1988
7CB5390B	1989
776E1382	1999
78AF8BCA	1995
7EF806AC	1992
7F198FDF	1993
794A679B	2000
8153A125	2003
5C593A77	2005
7D125BFF	2004
753E618B	1988
5A53F24A	2000
8106751A	1956
689CF70E	1998
7D08900A	1992
63715DDE	1991
60836E4F	1994
80680376	1995
76309ACA	1995
7CAD0089	2000
7F45B457	2000
77A778B6	1972
7ECB9D05	2002
7D42B820	2003
7CABC5CF	1996
7619BC6D	2007
80F14242	1995
76CE8F65	1988
80574BFF	2006
7FF4D5F5	2000
7DCE4BB9	2004
7D2949CE	2007
833907E7	1999
5BFD6FC8	1999
80745098	1994
803824E0	1996
6411D2DB	1995
7F21F811	1998
7DFEEBD6	2002
7A3E3D31	1998
7754EEEB	2003
81266174	1998
7BFC75E1	1990
771ACBAD	1999
78A97116	2000
7FE3F5D5	1999
77A9B487	1975
79119EF3	2003
7E1752A1	1997
7EDD50CD	2004
7FF1367E	2005
79B81275	1979
7D04BFE5	2002
81722ED4	2008
7E0547D8	2011
80428DCC	1999
776C68A5	1994
80FF3CF4	2005
79C3CD08	1999
7FD89D16	2008
79835403	1978
7E97F086	2001
0AEBFB27	2002
75F6D1A5	1984
7DB2A276	2009
8124961B	2007
809FE8F8	2001
5BC1AE79	1996
5C922E1E	2005
7DD10114	2001
7DBA5128	1998
7EA5FCF7	2007
85F43BCF	1992
71E29072	1997
7629547B	1996
5972978F	1996
7ADA3BFF	2001
80A2E3C7	1995
7DD467E6	2002
7F74D5E5	2005
7F9CF036	2004
7A1AAF83	1994
7FE87E85	1996
80B4E068	1998
78C6ED89	2002
7F0125C7	2009
8148DDB1	2002
816AE70D	2006
7AA913A9	2000
7D2DAD4E	2006
7E5BB07A	2000
7D3137CF	1999
7EF8A4AE	2004
077612D0	1993
7E546D91	2005
7E3171F4	2007
862B7727	2003
81F2DD6F	1993
7E76C334	2002
7D225E67	1998
7D95DAF1	2002
80F44DE7	1994
684EC562	1998
7D568FFA	1990
754E4CA8	2000
7EACF3BB	1999
7D12DD51	2002
791D64E1	1985
7B1A8818	1997
7F1A248C	1996
7985CEA1	1999
7C6970F6	2002
805499D4	1996
7F7B2DF5	1966
0B593E1F	2005
613B9967	2002
7F83FE4F	1996
7FDA6C6C	1995
77FC641C	2003
77539CA9	2003
7ECA0955	2001
780D26CB	1998
789DDF24	2001
7B23142F	1999
7E2F77F3	1984
7DEA870C	1984
7E8BA410	2002
778850EB	1999
844D19EC	2000
7C0E0627	2007
7D467E1D	2004
7D211930	1992
7FDB78C9	1995
80DACB1A	2006
76A93605	2000
5B5AF9A6	2003
75C0EAB5	1988
786A61EA	1994
77A3EEAF	2007
7E6EB523	2006
785D0B56	1984
7F366FA8	1989
82F97B21	1998
808508D3	1994
80A56483	2002
81CAD988	1991
80A373FB	1996
7D8006A1	1991
5BBEA9D8	2002
7D320798	2001
5875568E	2001
7FF2214A	2003
7ACDE861	2000
771C9BA8	1987
807E43F9	2001
78B7E336	1992
807A029B	2003
7B78533D	1986
7FE1A45C	2005
81FD681B	1989
7B8D4E7C	1996
76862B99	1992
7DAF404D	1997
7E8B535A	1998
753F4DA2	2001
7DB2B0B4	2007
7EF72EDD	1990
5BC9428D	1996
7DDDEA7D	1997
7E12F834	2000
7DF2B059	1995
7FB4ADF1	2003
7F3D2FB0	1998
7C649B9E	1999
79AD7620	2009
7F1D637A	2004
796D5E3B	1991
80222620	2002
754032E5	1985
7D5E4883	1992
80574CC0	2009
7E621A13	2002
8278F5D4	2008
7F156E63	2005
7E87F2F8	2007
807CC01C	1996
80C8C832	1999
77D46E02	2001
7E914817	2009
7FC3C435	2004
7E61A9A4	1998
7F09F59C	2003
7AA32A5D	1990
804BF65F	2002
7F6D81E1	1987
810B1C2C	1997
7C9E7E91	1993
756D6331	2006
785383C2	2009
7FE717DF	1993
7E10B296	2003
7F824541	1987
7DE8A603	2001
7ED253AE	2001
7FBD2E0F	2004
58C64DAE	2002
7FDB566B	1999
7DB241C6	1985
8156D918	2005
7D0D1A53	2004
7ACD60FE	2013
75F3C440	1968
7587F5D6	1990
7CD6D37E	1996
7D484E37	2006
5DB9C7E3	1979
80822CEA	2001
7D9C9B6A	1999
5CED5F34	1998
7A6F7EFA	2002
7E3B8B8C	2002
81179ED5	2006
7F474620	2004
7EE720D3	1989
81329BDC	2003
78E16181	1998
7F6580C0	1994
816ADD49	2003
7D21476F	2002
80AB560D	1994
7FA254D4	1992
7D6D50D2	2002
7EFD556E	2008
81962665	1998
7FC587E5	2002
7B9E5823	1981
5B748124	1989
7E77D64C	1990
80FF48FF	1999
7EAA11F7	1995
814D5050	1983
5FD5AB11	1998
7BAAE220	1990
7D62E4ED	1998
788FA18F	2009
7DB0E84B	2003
79B8D7EE	1987
7BDB436B	1994
5A948626	1992
7C6A9FB0	1963
75766284	1995
7D1AF44C	1993
80DDEE95	2000
01992FDE	1996
802EF0F7	1998
7E7A3D19	1999
82F259B6	2000
8010DDE8	1998
7F35D2EE	1999
79C56783	2006
81DA78BC	1998
810843E9	1998
85F95655	1998
80F1DD1C	2007
80B7E4D1	1996
7F74A67B	1999
7EE85AF4	2007
7F4DCEA7	2002
810DBE71	1985
7F0DF1A6	1987
7CEFF660	2004
7FB9F24A	2002
59C818AC	1994
80C84B8E	2009
7792829C	1992
7FBAC97D	1986
80590C32	1976
7E725B06	1982
80F56278	2003
7D4FE402	2002
7DAA3E4F	1987
816B6593	2005
81D24302	1993
7EBD5AB8	2001
7FD57843	2006
7E4FF09B	2007
80679457	1984
803500E1	2009
5B876262	2002
79717EE2	1991
7C86612A	1999
816D8F92	1992
7B3165A5	2003
78A0062C	1996
7647265C	2000
6EFBC452	2002
7EF24982	2002
7DADEBA3	2003
0BC97863	1996
80C1FA85	2001
7FB897D3	2005
751A0D1C	1994
7EB4C1D8	2009
7D22D771	2005
76CCBD8F	2001
7DA7EFDC	2007
5BD22FE3	1990
7D4AE954	1993
7DC5E5D4	2002
77999307	1996
7864F082	1986
7E9976CF	2003
7F2117CD	1997
7CE8C63D	1996
8040338E	2001
7E2F005C	2002
7E11EE40	2001
7F6F5038	2006
811F42B7	2002
7E984E09	1996
80602EF8	1997
816D6E50	1994
7DD38AFA	1997
7F478C2F	2008
7D93BBFE	1993
7EE06405	2008
7ED12F5F	2000
7E094AA3	2009
78F865C2	1996
802D7103	2008
79BABCCB	2001
81017ABC	1989
7D64AA08	1988
7807C153	1992
7E6C0491	2001
7D6F38C6	2003
801B5980	1990
7EB105FF	2002
7ECBFC8A	2003
7EE3F6FC	2001
7E9305A1	1998
7E9251F7	1992
79DE1E2B	2001
8167FA8C	2009
77A32932	1996
0BC21CDC	1999
7DA793D9	2011
80A64E61	2005
81C0506A	1990
801440B4	1995
7C042DA3	1998
7FD8E2AB	2005
770435EE	1992
7DE9912C	2006
7E6584A5	2002
5F518390	1996
80590B1E	2002
81702E9A	2005
7CF933D0	2003
794E128B	1986
80B155CB	2001
7EE67F7A	2006
7C55ADC9	1994
7DD8D8BE	2005
7B7B1654	1994
80961550	1980
80262A56	2003
5C31E668	2006
7EBB0860	2006
7346CADE	2000
79FFC3D5	2007
7F448B0C	2008
782356E8	1998
7D429D22	2005
75786268	1985
7EB4CC38	2005
7AB86180	1993
81537D10	2001
80669985	1995
5C8C3F6B	1994
5D578C66	2006
81757DC2	2005
7EC1FA35	1987
7B48E7CC	1981
80F84755	2006
7B5CDE3D	1985
7BFF2BA3	2009
7A82B181	1996
7DE3DED4	2003
7DF4BB99	2009
5E438CAA	2004
7D53BE8D	2003
81195CA4	2005
7ED90BF1	1978
801AFCA6	2003
7FF528EF	2004
7DC7AFA0	2004
7B15399A	1998
67992BC5	2000
7E87FF74	2005
7D3769CA	1996
7EAF5CD2	2002
796BC8FE	1999
7FAF5BD7	1995
5C3AD0BF	1987
803B281B	1994
76504620	1996
7DE4ACBF	1999
7A724205	1993
7F240A67	1981
7E8168C6	1995
7FCE374A	2004
7E1BFC9D	1998
75A5FE14	1999
7DC24A74	1999
7C37E051	2001
75769423	2002
7D88AFD2	1987
7A5938B1	1991
7D3C521F	2002
7DAE1455	2001
7E671A00	2000
7E65CD9D	1989
8081B7EF	2004
60957EAF	1991
7C77BB31	1991
7DF186DA	1997
7733A83C	2004
75E24B98	1982
757EB6F6	1997
7DAFAF38	2008
5E8183E6	1995
80F3B7D3	2005
804DF917	2003
7688F12E	2001
5ECDDCB8	1998
8031AE50	2003
7256134C	2004
7EE0C324	1993
79E39BED	1999
7DAEFB26	2005
7F22BFC3	2003
7D634906	2005
7937F08C	2000
764AF815	1995
78F3B1BE	1972
7EB50133	1992
5B19D5AD	1986
7F6AB2B8	2001
7F8777BF	2001
63F6CBD5	2000
80A8131B	2003
7E2C322C	2008
7D5F03D1	2003
76AE9912	1983
8174E083	2007
7B4E1464	2000
055DF04D	2002
5994AF9B	1999
7D4B7BCC	1998
85C52F48	2002
5EE5686A	2005
8043CE05	1999
7D64471C	2000
79602962	1977
58DF6C1C	1989
771A7AA5	1998
7591FA09	1981
7F637EF0	1997
79D81EE3	2006
651AEE4D	1996
7E688528	2007
70083A04	1996
7FA33807	2007
80BBD719	2002
7D379B11	2003
79B029FB	1990
81307293	2002
7DCD5D22	2003
7FA3A5BF	1996
7E21DE81	2004
80A3AC95	2004
8129BEF3	1988
7FFB1E9F	1989
8012D212	1984
753736B5	1985
7B16ED5F	2008
806DA84A	1975
7B0C9B6B	1989
7D195C19	2000
7DACDFA7	2004
7F1AED4D	2000
7BD03A7B	1997
727AC80C	2005
00CAC87E	1993
7E6FBC6A	1974
7F976191	1984
7E12E9B2	1995
7EDBEB9E	2005
80865609	2003
7EE5F9DD	1970
804D894E	1997
5A396342	2000
7F84A5C0	2001
7D52DE82	1990
7AA5910F	1987
7E31DCE3	1994
774AD91A	1983
7DB72538	2004
7EBE6F0A	2008
7FD09C92	2005
7F1DD39C	1978
7B5DB33F	1998
58E7EA0A	1985
7CF7C6C7	1998
807750AF	1991
8030A62D	2007
65F7BD0F	2008
80A358D5	2004
78C5020B	2006
5AE2C847	1982
59681311	1997
7B413A61	1991
7D0B8281	2001
7FE2EB10	2003
7CDEC4FC	2000
7EB3C9CF	2009
7DF5FD24	2005
810C92DE	2000
6877BDB1	1998
5CDAA5B6	2006
7F1F6723	2005
58E9652D	1991
7EE98EAC	2003
02A67BD5	1989
8016EDD2	1972
7E2B9854	2004
7D356E01	1992
5D7F66EC	2004
808A25D7	2004
75F0258A	2000
80EDA4B7	1997
778F40EF	2009
7F45DECB	1990
7E7CD842	1967
78329299	1988
7E8F0359	2005
7E7E9AAB	2005
7C8A01BF	1982
7FE89273	2000
805C3A70	2003
7D787B39	2002
77424020	1994
7D504785	2005
80A2665C	1999
7DDBCE00	2003
803B74B8	2001
63ABB5F0	1999
81504422	1994
80F3247F	2005
7AF56730	2006
7E2ABDD0	1999
76500CC4	1996
7E341058	1996
5AC88256	1989
7AC4BD08	2000
5DD34FE2	1976
7EE843D4	1993
7F3F7875	2007
813715FF	1999
7F4E6307	2002
7DB5BE83	2000
5ADFDE92	1974
8623611E	1995
7869007A	1999
80626F45	2003
7EA0F8D6	1998
7DCE1CA9	1999
7FF6C5A3	2001
795E348A	2000
7E7C89A0	2005
7D51F8A5	2002
79B17C36	2000
7EE3D257	2005
7A046F7B	2002
78EF3F0D	1988
7BD0ADBA	2002
7F662944	2001
7CCF980A	2000
7E8BDD00	1982
7F05254C	2005
7A9CA15E	1988
7D5568E9	1999
7D767C59	2004
76982C71	2011
81DDA402	1998
790B08D3	2002
78CFFCC8	1984
75E94043	1990
8060641C	2005
5FD6D7EE	2005
7E95DA5C	1996
7D3A13B9	1998
7D0DD182	1968
7C8CBB91	1995
7EF17DB8	2003
79260B73	2004
7CEACBBE	1998
85DE64DF	2007
7DA255A5	1992
7FC157F1	2003
7DEEACDD	2000
80C697FA	1992
801B50CC	2011
7CFA18E3	2005
64206AD3	1995
7B341B7B	1999
7DE54909	2006
788A3174	2008
7FF6CB4F	1988
7E43DF55	1970
7BBE3A9E	1995
7AE5DD56	2002
77935F74	1975
08B552C9	1989
5F6B049B	1987
6BAA38EB	2001
8159486D	1995
7E4E17C6	1981
7E8FC1EE	2006
7D5F2AA8	2009
7DF589F2	2003
7B95B09E	1998
8114FC17	2008
6BC40FC7	2005
7EA5F215	2005
803BBAFD	2002
80AAE70C	2000
782EA835	1997
5A358CF2	1985
7798F988	2002
7DEDB8F3	2007
80BA07CF	2009
75E8BE71	2004
5E698AE6	1998
7C28EEA0	1995
7F726564	2005
7DD4DC68	2003
7F3064A8	1992
809CC8B0	1988
790E2232	1995
7DC15F0E	2009
7E91E8D9	2006
7E497753	2003
7DBFCF6D	2007
7E350698	2008
783A9056	1984
76E6BF79	1999
7D0347D3	2004
81B3FC15	1998
79F0ACED	1999
759E9374	1994
79636583	2000
754821CB	2001
7C9758AE	1995
76A9DCD4	2008
7DDE1DBD	2005
7F647907	1992
7B4AD73B	1998
7EC1BFAC	2002
6F48E587	1996
806553AE	2002
809C7FF4	1998
7946FA26	1990
7BD17337	2001
7B3F6DF6	1988
7D6A6B3C	1995
7D0986BC	2007
755CBEF0	1993
76C60499	1984
8088C627	1992
7F0E2A26	1998
80859777	2004
80572AD7	2006
787099D0	1988
7F4D2DBA	1999
7C278E22	1983
7E5FDAE1	2000
7A44C01F	1997
7F672917	1989
7FB0CC5A	1962
8010FBBF	2007
7BCB3538	2000
80526C62	2008
7ED76C25	1996
7F8D1E7E	2006
7608705D	2004
8064AEBD	1994
81673F30	2002
74F6899E	1997
7DB5CA66	2005
80FD90CB	2007
80EA047D	2005
7C59B956	2006
7E58B497	2008
7F658231	2003
809147A7	2000
04BBA199	2010
795EF3C6	1971
